timestamp,agent_id,agent_type,total_actions,compliant_actions,violations,blocked_actions,warnings_received,compliance_rate,average_response_time
2025-06-22T19:16:56.191309,noncompliant_agent_01,non_compliant,70,70,0,0,0,1.0,0.00792640320798184
2025-06-22T19:16:56.191309,noncompliant_agent_02,non_compliant,70,70,0,0,0,1.0,0.007693500383525876
2025-06-22T19:16:56.191309,mixed_agent_01,mixed_behavior,70,70,0,0,0,1.0,0.00667208306332852
2025-06-22T19:16:56.191309,mixed_agent_02,mixed_behavior,70,70,0,0,0,1.0,0.005698261531532234
2025-06-22T19:16:56.191309,mixed_agent_03,mixed_behavior,70,70,0,0,0,1.0,0.006201865825247258
2025-06-22T19:16:56.191309,mixed_agent_04,mixed_behavior,70,70,0,0,0,1.0,0.006623115945369639
2025-06-22T19:16:56.191309,mixed_agent_05,mixed_behavior,70,70,0,0,0,1.0,0.006309700350389413
2025-06-22T19:16:56.191309,mixed_agent_06,mixed_behavior,70,70,0,0,0,1.0,0.006533137449981473
2025-06-22T19:16:56.191309,mixed_agent_07,mixed_behavior,70,70,0,0,0,1.0,0.0065978587941920505
2025-06-22T19:16:56.191309,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.0056731535328759086
2025-06-22T19:16:56.191309,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004365324974060059
2025-06-22T19:16:56.191309,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004276702801386516
2025-06-22T19:17:06.195863,compliant_agent_01,compliant,80,80,0,0,0,1.0,0.005648028036082013
2025-06-22T19:17:06.195863,compliant_agent_02,compliant,80,80,0,0,0,1.0,0.0050722664187413564
2025-06-22T19:17:06.195863,compliant_agent_03,compliant,80,80,0,0,0,1.0,0.007056465800504507
2025-06-22T19:17:06.195863,noncompliant_agent_01,non_compliant,80,80,0,0,0,1.0,0.007914064833836526
2025-06-22T19:17:06.195863,noncompliant_agent_02,non_compliant,80,80,0,0,0,1.0,0.007760489209098105
2025-06-22T19:17:06.195863,mixed_agent_01,mixed_behavior,80,80,0,0,0,1.0,0.006582420064795831
2025-06-22T19:17:06.195863,mixed_agent_02,mixed_behavior,80,80,0,0,0,1.0,0.0056475541606452895
2025-06-22T19:17:06.195863,mixed_agent_03,mixed_behavior,80,80,0,0,0,1.0,0.006185841116105548
2025-06-22T19:17:06.195863,mixed_agent_04,mixed_behavior,80,80,0,0,0,1.0,0.006692810828641335
2025-06-22T19:17:06.195863,mixed_agent_05,mixed_behavior,80,80,0,0,0,1.0,0.006246726705420831
2025-06-22T19:17:06.195863,mixed_agent_06,mixed_behavior,80,80,0,0,0,1.0,0.006534982171858319
2025-06-22T19:17:06.195863,mixed_agent_07,mixed_behavior,80,80,0,0,0,1.0,0.006640121803520629
2025-06-22T19:17:06.195863,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005505532753176805
2025-06-22T19:17:06.195863,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004427165519900438
2025-06-22T19:17:06.195863,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004222061575912848
2025-06-22T19:17:16.188500,compliant_agent_01,compliant,90,90,0,0,0,1.0,0.005635323445441314
2025-06-22T19:17:16.188500,compliant_agent_02,compliant,90,90,0,0,0,1.0,0.005043198390560256
2025-06-22T19:17:16.188500,compliant_agent_03,compliant,90,90,0,0,0,1.0,0.0069744363015527885
2025-06-22T19:17:16.188500,noncompliant_agent_01,non_compliant,90,90,0,0,0,1.0,0.007810156648330267
2025-06-22T19:17:16.188500,noncompliant_agent_02,non_compliant,90,90,0,0,0,1.0,0.0077920118089538914
2025-06-22T19:17:16.188500,mixed_agent_01,mixed_behavior,90,90,0,0,0,1.0,0.006450106425838576
2025-06-22T19:17:16.188500,mixed_agent_02,mixed_behavior,90,90,0,0,0,1.0,0.005707963395513882
2025-06-22T19:17:16.188500,mixed_agent_03,mixed_behavior,90,90,0,0,0,1.0,0.006069670724605328
2025-06-22T19:17:16.188500,mixed_agent_04,mixed_behavior,90,90,0,0,0,1.0,0.006723251132016683
2025-06-22T19:17:16.188500,mixed_agent_05,mixed_behavior,90,90,0,0,0,1.0,0.006242538683980868
2025-06-22T19:17:16.188500,mixed_agent_06,mixed_behavior,90,90,0,0,0,1.0,0.0064814788860510725
2025-06-22T19:17:16.188500,mixed_agent_07,mixed_behavior,90,90,0,0,0,1.0,0.006473986483410577
2025-06-22T19:17:16.188500,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005436902460844621
2025-06-22T19:17:16.188500,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004433652629023013
2025-06-22T19:17:16.188500,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004141411055689273
2025-06-22T19:17:26.190898,compliant_agent_01,compliant,100,100,0,0,0,1.0,0.005745680177982767
2025-06-22T19:17:26.190898,compliant_agent_02,compliant,100,100,0,0,0,1.0,0.005202802259530594
2025-06-22T19:17:26.190898,compliant_agent_03,compliant,100,100,0,0,0,1.0,0.007071147510661415
2025-06-22T19:17:26.190898,noncompliant_agent_01,non_compliant,100,100,0,0,0,1.0,0.008213402620002405
2025-06-22T19:17:26.190898,noncompliant_agent_02,non_compliant,100,100,0,0,0,1.0,0.008007136150379086
2025-06-22T19:17:26.190898,mixed_agent_01,mixed_behavior,100,100,0,0,0,1.0,0.006629996038787994
2025-06-22T19:17:26.190898,mixed_agent_02,mixed_behavior,100,100,0,0,0,1.0,0.006149383326668052
2025-06-22T19:17:26.190898,mixed_agent_03,mixed_behavior,100,100,0,0,0,1.0,0.00623385230107094
2025-06-22T19:17:26.190898,mixed_agent_04,mixed_behavior,100,100,0,0,0,1.0,0.007052663546889576
2025-06-22T19:17:26.190898,mixed_agent_05,mixed_behavior,100,100,0,0,0,1.0,0.006544241264684877
2025-06-22T19:17:26.190898,mixed_agent_06,mixed_behavior,100,100,0,0,0,1.0,0.006692334787169499
2025-06-22T19:17:26.190898,mixed_agent_07,mixed_behavior,100,100,0,0,0,1.0,0.006592248802754416
2025-06-22T19:17:26.190898,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005734008901259478
2025-06-22T19:17:26.190898,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.004727335537181181
2025-06-22T19:17:26.190898,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004437023518132228
2025-06-22T19:17:36.193108,compliant_agent_01,compliant,110,110,0,0,0,1.0,0.005779573820295377
2025-06-22T19:17:36.193108,compliant_agent_02,compliant,110,110,0,0,0,1.0,0.005145652261794423
2025-06-22T19:17:36.193108,compliant_agent_03,compliant,110,110,0,0,0,1.0,0.006958803979519805
2025-06-22T19:17:36.193108,noncompliant_agent_01,non_compliant,110,110,0,0,0,1.0,0.008067943391756774
2025-06-22T19:17:36.193108,noncompliant_agent_02,non_compliant,110,110,0,0,0,1.0,0.007982586303987115
2025-06-22T19:17:36.193108,mixed_agent_01,mixed_behavior,110,110,0,0,0,1.0,0.006508578002722555
2025-06-22T19:17:36.193108,mixed_agent_02,mixed_behavior,110,110,0,0,0,1.0,0.006248980086313654
2025-06-22T19:17:36.193108,mixed_agent_03,mixed_behavior,110,110,0,0,0,1.0,0.006204409836643961
2025-06-22T19:17:36.193108,mixed_agent_04,mixed_behavior,110,110,0,0,0,1.0,0.007096094243666705
2025-06-22T19:17:36.193108,mixed_agent_05,mixed_behavior,110,110,0,0,0,1.0,0.0064943117253920615
2025-06-22T19:17:36.193108,mixed_agent_06,mixed_behavior,110,110,0,0,0,1.0,0.006598115506754741
2025-06-22T19:17:36.193108,mixed_agent_07,mixed_behavior,110,110,0,0,0,1.0,0.006464233225826764
2025-06-22T19:17:36.193108,adaptive_agent_01,adaptive_learning,1,1,0,0,0,1.0,0.005625201123101371
2025-06-22T19:17:36.193108,adaptive_agent_02,adaptive_learning,1,1,0,0,0,1.0,0.00481298565864563
2025-06-22T19:17:36.193108,adaptive_agent_03,adaptive_learning,1,1,0,0,0,1.0,0.004343539476394653
2025-06-22T19:17:46.194658,compliant_agent_01,compliant,120,120,0,0,0,1.0,0.005922600441453862
2025-06-22T19:17:46.194658,compliant_agent_02,compliant,120,120,0,0,0,1.0,0.005220503233280419
2025-06-22T19:17:46.194658,compliant_agent_03,compliant,120,120,0,0,0,1.0,0.007070628439242415
2025-06-22T19:17:46.194658,noncompliant_agent_01,non_compliant,120,120,0,0,0,1.0,0.008073687058761407
2025-06-22T19:17:46.194658,noncompliant_agent_02,non_compliant,120,120,0,0,0,1.0,0.008120934498260625
2025-06-22T19:17:46.194658,mixed_agent_01,mixed_behavior,120,120,0,0,0,1.0,0.0064970428023595535
2025-06-22T19:17:46.194658,mixed_agent_02,mixed_behavior,120,120,0,0,0,1.0,0.006489455947242832
2025-06-22T19:17:46.194658,mixed_agent_03,mixed_behavior,120,120,0,0,0,1.0,0.006171405562721347
